Date;Price;Open;High;Low;Vol.;Change;Vol
Dec022021;56496;57207.8;57377.5;55807.9;54.94;-0.0125;54940
Dec012021;57210.3;56891.7;59064.3;56496.5;66.75;0.0058;66750
Nov302021;56882.9;57795.2;59174.4;55936.9;73.66;-0.0158;73660
Nov292021;57794.8;57288.1;58855.2;56726.7;58.65;0.0088;58650
Nov282021;57291.5;54758;57392.3;53448.3;49.28;0.0461;49280
Nov272021;54765.9;53747.2;55280.3;53654.3;40.71;0.0193;40710
Nov262021;53730.9;58937.3;59151.1;53533.5;104.03;-0.0883;104030
Nov252021;58935.1;57167.1;59387.3;57029.8;56.79;0.0308;56790
Nov242021;57171.7;57559.4;57697.4;55910.6;56.68;-0.007;56680
Nov232021;57573.2;56304.8;57855.1;55542.5;72.48;0.0225;72480
Nov222021;56308.8;58719.7;59288.3;55656.8;76.45;-0.041;76450
Nov212021;58714.3;59724;60002.6;58528.3;40.98;-0.0168;40980
Nov202021;59717.6;58080.8;59854.6;57435.3;44.53;0.0281;44530
Nov192021;58083.4;56908.3;58335.9;55626.3;74.44;0.0198;74440
Nov182021;56955.3;60368.2;60936.9;56524.4;100.37;-0.0565;100370
Nov172021;60367.8;60074.2;60814.5;58531.9;73.93;0.0046;73930
Nov162021;60089.1;63605.1;63605.6;58655.9;115.36;-0.0552;115360
Nov152021;63597.9;65514.9;66311.2;63439.5;53.53;-0.0292;53530
Nov142021;65508.2;64397.2;65508.2;63608.3;33.98;0.0172;33980
Nov132021;64398.6;64133.3;64906;63381.4;30.34;0.0041;30340
Nov122021;64134.5;64782.6;65449.7;62309.7;63.27;-0.0104;63270
Nov112021;64806.7;64922.8;65583.3;64121.9;50.37;-0.0019;50370
Nov102021;64932.6;66942.6;68990.6;62951.3;96.21;-0.0295;96210
Nov092021;66904.4;67528.7;68493.3;66334.9;66.13;-0.0092;66130
Nov082021;67527.9;63276.4;67763.3;63276.4;81.08;0.0672;81080
Nov072021;63273.2;61483.8;63273.2;61347.2;34.34;0.0291;34340
Nov062021;61483.9;60973.2;61543.2;60093.6;34.89;0.0084;34890
Nov052021;60974.3;61411.5;62560.3;60742.4;44.46;-0.0071;44460
Nov042021;61412.6;62915.4;63077.6;60742.9;49.91;-0.0239;49910
Nov032021;62918.5;63223.5;63508.6;60883;61.05;-0.0048;61050
Nov022021;63221.7;60912.2;64256.4;60651.5;65.26;0.0379;65260
Nov012021;60915.3;61310.1;62430.1;59612.7;61.21;-0.0064;61210
Oct312021;61309.6;61842.2;62393.7;60005.7;50.06;-0.0086;50060
Oct302021;61840.1;62245;62338.5;60786;40.51;-0.0065;40510
Oct292021;62242.8;60579.9;62952.2;60322.2;63.39;0.0274;63390
Oct282021;60582.5;58437.2;62251.3;58128.1;88.47;0.0367;88470
Oct272021;58438.1;60312.5;61452.9;58112.6;88.11;-0.0311;88110
Oct262021;60310.8;63067.5;63275.1;59907.3;57.13;-0.0437;57130
Oct252021;63067;60864.3;63694.8;60655.8;51.06;0.0362;51060
Oct242021;60866.5;61308.2;61469.9;59523.7;42.67;-0.0073;42670
Oct232021;61312.5;60693.2;61728.7;59738.3;37.05;0.0103;37050
Oct222021;60690.3;62200.8;63699.7;60055.7;75.69;-0.0244;75690
Oct212021;62210.2;66004.6;66616.9;62092.1;105.38;-0.0571;105380
Oct202021;65979.1;64276.9;66967.1;63543.7;79.87;0.0265;79870
Oct192021;64278.5;62030.2;64454;61451;80.16;0.0358;80160
Oct182021;62056.3;61525.8;62623.6;60026.9;80.15;0.0086;80150
Oct172021;61527.5;60865.5;61651.4;59143.4;53.39;0.0109;53390
Oct162021;60861.1;61669.2;62329.2;60161.9;49.93;-0.0132;49930
Oct152021;61672.5;57348.2;62892.8;56874.8;121.48;0.0754;121480
Oct142021;57345.8;57370.4;58506.5;56866.8;59.84;-0.0006;59840
Oct132021;57380.1;56014.5;57697.4;54314.4;73.62;0.0244;73620
Oct122021;56015.9;57480.6;57635.7;54155.4;74.85;-0.0254;74850
Oct112021;57477.3;54686.9;57814.1;54457.8;73.84;0.051;73840
Oct102021;54687.7;54942.5;56432.2;54100.8;104.43;-0.0046;104430
Oct092021;54942.5;53924.1;55430.8;53711.7;64.65;0.0191;64650
Oct082021;53914.7;53785.5;55977.9;53659.3;64.05;0.0024;64050
Oct072021;53783.9;55325.2;55325.6;53476.4;75.68;-0.0278;75680
Oct062021;55323.2;51470;55676.1;50439.5;116.26;0.0749;116260
Oct052021;51469.3;49229.5;51872.4;49060.1;76.63;0.0455;76630
Oct042021;49227.3;48200.4;49481.7;46958.6;66.92;0.0213;66920
Oct032021;48200.1;47665.4;49165.2;47123;42.41;0.0112;42410
Oct022021;47666.9;48147.2;48306.9;47451.7;39.82;-0.01;39820
Oct012021;48146;43824.4;48435.2;43292.9;94.66;0.0986;94660
Sep302021;43823.3;41534.5;44101.2;41416.7;64.32;0.055;64320
Sep292021;41536.8;41023.1;42571.2;40815;48.21;0.0125;48210
Sep282021;41022.3;42169.9;42758.8;40906.4;60.01;-0.0273;60010
Sep272021;42172.6;43200.9;44293.2;42143.9;54.12;-0.0239;54120
Sep262021;43203.4;42685.8;43907.3;40786.6;69.91;0.0121;69910
Sep252021;42686.8;42818.7;42959.3;41714.5;46.35;-0.0031;46350
Sep242021;42819.9;44867.4;45112;40908.5;128.88;-0.0457;128880
Sep232021;44869.2;43550.7;44949.8;43090.1;74.54;0.0303;74540
Sep222021;43551.6;40660.8;43976.7;40585.7;93.98;0.0713;93980
Sep212021;40651.3;43012.3;43619.3;39646.8;142.55;-0.0518;142550
Sep202021;42870.6;47240.8;47323.9;42547.1;77.96;-0.0925;77960
Sep192021;47238.7;48299.9;48341.9;46866.6;41.98;-0.0221;41980
Sep182021;48306.7;47283.9;48761;47070.5;43.64;0.0217;43640
Sep172021;47282.8;47748.2;48155.9;46788.8;50.16;-0.0097;50160
Sep162021;47748;48132.3;48480.6;47040.3;60.91;-0.008;60910
Sep152021;48130.6;47070.8;48436.5;46743.9;63.4;0.0224;63400
Sep142021;47077.5;44950.2;47247.6;44718.7;65.33;0.0473;65330
Sep132021;44949.5;46060.8;46807.7;43463.2;96.15;-0.0242;96150
Sep122021;46062.3;45162.6;46386.4;44755.2;44.52;0.0199;44520
Sep112021;45161.9;44844.9;45975.6;44766.6;41.58;0.0071;41580
Sep102021;44842.8;46385.9;47021.6;44283.6;75.62;-0.0333;75620
Sep092021;46385.6;46057.6;47305.7;45609;73.63;0.007;73630
Sep082021;46061.4;46774.1;47316.9;44493.7;100.48;-0.0154;100480
Sep072021;46779.6;52674.2;52885.3;43072.4;187.56;-0.1119;187560
Sep062021;52672.1;51769.4;52726.2;51002.8;69.46;0.0175;69460
Sep052021;51768.6;49918.7;51878.2;49492.4;57.3;0.0371;57300
Sep042021;49918.4;49999.3;50534.6;49461.4;48.14;-0.0016;48140
Sep032021;49999;49269.5;51008.8;48377.3;88.08;0.0147;88080
Sep022021;49274.3;48817.8;50355.3;48612.9;80.21;0.0093;80210
Sep012021;48819.4;47129.2;49121;46533.1;74.38;0.0358;74380
Aug312021;47130.4;46989.1;48217;46709.3;71.48;0.0029;71480
Aug302021;46992.7;48777.1;48886;46876.9;61.68;-0.0366;61680
Aug292021;48777.4;48899.7;49621.7;47870.1;47.62;-0.0024;47620
Aug282021;48897.1;49062.8;49289.4;48428.5;36.73;-0.0034;36730
Aug272021;49064.3;46830.2;49142;46371.5;62.47;0.0477;62470
Aug262021;46831.6;48994.4;49347.8;46360.4;73.79;-0.0441;73790
Aug252021;48994.5;47707.4;49230.2;47163.3;63.54;0.0268;63540
Aug242021;47714.7;49532.5;49847.4;47623.6;74.26;-0.0368;74260
Aug232021;49539.7;49255.4;50498.8;49038.6;75.37;0.0058;75370
Aug222021;49254.5;48870.4;49480.3;48151;49.32;0.0077;49320
Aug212021;48875.8;49330;49719.1;48293.5;18.2;-0.0091;18200
Aug202021;49324;46756.7;49343.3;46646.8;83.19;0.0549;83190
Aug192021;46755.9;44725.9;47012.3;43986.7;77.92;0.0454;77920
Aug182021;44723.8;44691.1;46004.9;44230;22.36;0.0007;22360
Aug172021;44691.6;45907.5;47140.6;44441.3;84.14;-0.0284;84140
Aug162021;45996.3;46991.6;48002.4;45672.1;2.41;-0.0212;2410
Aug152021;46991.3;47082.6;47344.1;45564.1;58.11;-0.0019;58110
Aug142021;47081.5;47809.6;48090.9;46117.2;64.29;-0.0152;64290
Aug132021;47809.1;44404;47836;44242.4;75.27;0.0767;75270
Aug122021;44403.4;45562.3;46213.8;43814.7;81.07;-0.0255;81070
Aug112021;45564.3;45593.2;46736.5;45367.9;75.43;-0.0006;75430
Aug102021;45593.8;46281.8;46663.4;44681.2;80.55;-0.0149;80550
Aug092021;46284.3;43794.9;46460.7;42824.1;117.08;0.0569;117080
Aug082021;43792.8;44584.9;45284.1;43314.4;105.25;-0.0184;105250
Aug072021;44614.2;42784.7;44697.3;42611;112.84;0.0425;112840
Aug062021;42795.4;40868.4;43253.4;39905.4;111.93;0.0472;111930
Aug052021;40867.2;39734.4;41366.3;37365.4;130.6;0.0284;130600
Aug042021;39736.9;38188.4;39956.5;37556;79.22;0.0421;79220
Aug032021;38130.3;39167.4;39766.6;37688.2;0.26;-0.0265;260
Aug022021;39168.4;39869.8;40449;38692.5;74.81;-0.0178;74810
Aug012021;39878.3;41510;42565;39556.5;80.33;-0.0403;80330
Jul312021;41553.7;42201.4;42285.3;41066.4;44.65;-0.0154;44650
Jul302021;42203.4;40001.1;42264.4;38358.4;98.45;0.055;98450
Jul292021;40001.4;40009;40630.7;39340.8;75.3;0;75300
Jul282021;40003.2;39450.4;40862.2;38883.8;148.92;0.014;148920
Jul272021;39452;37294.3;39455.9;36427.4;100.24;0.0584;100240
Jul262021;37276.6;35392.3;40522.9;35236.7;177.63;0.0533;177630
Jul252021;35391.1;34392.5;35391.1;33881.3;65.1;0.0463;65100
Jul242021;33824.8;33600.5;33955;33412.9;67.14;0.0066;67140
Jul232021;33603.3;32297.9;33605.6;32041.1;66.15;0.0404;66150
Jul222021;32298.9;32131.7;32585.4;31729.4;64.87;0.0052;64870
Jul212021;32131.4;29794.7;32794.6;29519.3;118.34;0.0785;118340
Jul202021;29793.8;30835.4;31040.8;29310.2;97.46;-0.0338;97460
Jul192021;30837.2;31782.9;31887;30478.2;77.48;-0.0298;77480
Jul182021;31785.4;31517.9;32408.2;31220.6;57.01;0.0085;57010
Jul172021;31518.6;31384.4;31914.8;31207.8;58.06;0.004;58060
Jul162021;31394;31842.3;32239.8;31062.2;70.48;-0.014;70480
Jul152021;31840.5;32820.5;33157;31175.8;76.95;-0.0299;76950
Jul142021;32820.7;32727.8;33051.9;31611.2;69.56;0.0028;69560
Jul132021;32728.1;33106.1;33307.7;32259.5;60.04;-0.0116;60040
Jul122021;33113;34228.3;34598;32662.8;63.24;-0.0326;63240
Jul112021;34227.7;33510.8;34580.6;33319.8;35.72;0.0214;35720
Jul102021;33510.6;33797.7;34221;33056.8;50.94;-0.0085;50940
Jul092021;33797.4;32866.3;34079.2;32367;67.14;0.0283;67140
Jul082021;32866.3;33859.4;33923.2;32146.9;108.09;-0.0296;108090
Jul072021;33867.8;34228.7;35036.6;33801.3;72.03;-0.0105;72030
Jul062021;34225.6;33688.5;35062;33581.7;83.63;0.016;83630
Jul052021;33687.8;35297;35300.5;33164.1;88.36;-0.0456;88360
Jul042021;35298.2;34742.8;35957.6;34740.1;56.13;0.016;56130
Jul032021;34742.8;33814.2;34909.8;33363.3;55.69;0.0275;55690
Jul022021;33813.4;33542.2;33925.9;32734.6;78.93;0.008;78930
Jul012021;33543.6;35030.7;35032.7;32839.2;27.41;-0.0423;27410
Jun302021;35026.9;35832.6;36089.5;34126.6;107.07;-0.0225;107070
Jun292021;35834.7;34477.3;36590.3;34247.6;97.27;0.0394;97270
Jun282021;34475.9;34682.2;35231.2;33944.9;112;-0.0058;112000
Jun272021;34678.5;32247.1;34685.5;32041.7;148.8;0.0755;148800
Jun262021;32243.4;31592.1;32643;30206.9;156.67;0.0206;156670
Jun252021;31594;34660.5;35490.9;31337.9;193.43;-0.0886;193430
Jun242021;34665.8;33678.1;35249.9;32356.7;119.25;0.0294;119250
Jun232021;33674.3;32498.3;34784.3;31736.5;173.34;0.0362;173340
Jun222021;32496.4;31682.7;33272.5;28901.8;309.65;0.0254;309650
Jun212021;31692;35597.9;35708.4;31284.1;256.87;-0.1097;256870
Jun202021;35595.8;35510.9;36097.9;33378;137.48;0.0023;137480
Jun192021;35513.4;35770;36357.3;34845.5;105.46;-0.0066;105460
Jun182021;35749.4;38045.5;38166;35198.5;102.84;-0.0605;102840
Jun172021;38052;38337.8;39529.9;37425.3;109.58;-0.0074;109580
Jun162021;38336;40148.1;40494.4;38156.4;123.52;-0.0453;123520
Jun152021;40156.1;40522.5;41318;39589.9;117.55;-0.0092;117550
Jun142021;40529.4;39024.1;40970.4;38769.9;157.35;0.0386;157350
Jun132021;39022.9;35467.5;39321.6;34827;123.32;0.1002;123320
Jun122021;35467.5;37334.4;37437.3;34703.3;87.73;-0.0495;87730
Jun112021;37314.6;36654.3;37641.1;36003.3;109.15;0.0181;109150
Jun102021;36649.4;37375.2;38340.8;35824;154.32;-0.0183;154320
Jun092021;37332.2;33385.5;37517.6;32428.6;209.82;0.1183;209820
Jun082021;33382.9;33574.6;34047.8;31158.1;193.54;-0.0058;193540
Jun072021;33578;35815.4;36754.6;33410.1;119.5;-0.0625;119500
Jun062021;35815.4;35518.7;36434;35265.3;62.2;0.0083;62200
Jun052021;35520;36841.2;37887.6;34832;101.48;-0.0361;101480
Jun042021;36851.3;39191.4;39255.4;35659.9;127.71;-0.0596;127710
Jun032021;39187.3;37555.7;39462.3;37193.6;106.44;0.0434;106440
Jun022021;37555.8;36687.7;38199.9;35981.1;96.89;0.0237;96890
Jun012021;36687.6;37294.3;37850.3;35742.7;113.48;-0.0164;113480
May312021;37298.6;35644;37480.7;34213.2;131.7;0.0462;131700
May302021;35652.8;34589.3;36388.6;33441;104.18;0.0309;104180
May292021;34584.6;35664.5;37227.1;33664.2;160.43;-0.0302;160430
May282021;35662.5;38543.2;38844.1;34772.4;199.58;-0.0717;199580
May272021;38417.3;39249;40322.2;37190.8;122.93;-0.0212;122930
May262021;39249.2;38375.7;40750;37847;153.8;0.0227;153800
May252021;38378.3;38753.6;39740.8;36540.7;163.01;-0.0096;163010
May242021;38750.6;34720.3;39851.7;34474.6;244.88;0.1174;244880
May232021;34679.7;37446.8;38248.7;31192.4;325.73;-0.0739;325730
May222021;37448.3;37291;38776;35314.9;185.83;0.004;185830
May212021;37297.4;40611.2;42108.3;33592.3;315.5;-0.084;315500
May202021;40717.2;36706.8;42425.9;35010.4;269.75;0.1088;269750
May192021;36720.5;42898.3;43516.6;30261.7;607.1;-0.144;607100
May182021;42897.3;43538.5;45770.9;42293.9;154.96;-0.0148;154960
May172021;43541.3;46424.2;46545.4;42201.5;274.76;-0.0621;274760
May162021;46426.4;46729.3;49764.3;43920.8;180.07;-0.006;180070
May152021;46708.8;49839.1;50640.9;46650.2;131.91;-0.0628;131910
May142021;49839.8;49704.9;51459.2;48874;118.84;0.0027;118840
May132021;49704.6;49398.2;51337.3;46331.1;236.71;0.0065;236710
May122021;49384.2;56694.5;57938.5;49187;160.74;-0.129;160740
May112021;56695.7;55846.1;56871.1;54550.4;96.47;0.0152;96470
May102021;55848.9;58251.2;59523.9;53678.3;142.61;-0.041;142610
May092021;58238.3;58840.6;59227;56414.4;103.59;-0.0102;103590
May082021;58840.1;57330.3;59471.1;56972.2;101.27;0.0262;101270
May072021;57337.2;56411.4;58639.3;55300.1;110.01;0.0165;110010
May062021;56405.4;57441;58364.9;55294.5;109.02;-0.018;109020
May052021;57441.3;53872.5;57936.4;53872.5;119.82;0.0688;119820
May042021;53741.5;57170.6;57201.3;53741.5;132.33;-0.06;132330
May032021;57169.8;56605.8;58925.1;56562.4;89.24;0.01;89240
May022021;56603.8;57807.2;57868.4;56110.5;53.61;-0.0208;53610
May012021;57807.1;57719.1;58449.4;57029.5;63.41;0.0015;63410
Apr302021;57720.3;53562.3;57925.6;53088.7;103.74;0.0777;103740
Apr292021;53560.8;54838.6;55173.7;52400;83.9;-0.0234;83900
Apr282021;54841.4;55036;56419.9;53876.4;86.96;-0.0035;86960
Apr272021;55036.5;54011.1;55427.8;53345;84.08;0.0188;84080
Apr262021;54020.5;48963.5;54320.9;48815.9;129.76;0.1033;129760
Apr252021;48963.6;50088.2;50532.4;47098.5;59.2;-0.0225;59200
Apr242021;50088.9;51140.8;51183;48775.2;82.25;-0.0206;82250
Apr232021;51143.6;51707.1;52099.9;47659.4;214.46;-0.0113;214460
Apr222021;51729.5;53821.3;55408.4;50590.9;168.13;-0.0388;168130
Apr212021;53820.2;56479.5;56764.4;53657.6;100.26;-0.0471;100260
Apr202021;56483.2;55645.1;57054.9;53422.5;115.49;0.015;115490
Apr192021;55646.1;56208.1;57517;54272.3;117.51;-0.01;117510
Apr182021;56207.1;60043.2;60362.1;51817.6;216.81;-0.0639;216810
Apr172021;60041.9;61358.3;62509.1;59672.1;84.08;-0.0218;84080
Apr162021;61379.7;63211.6;63518.5;60027.3;136.85;-0.029;136850
Apr152021;63216;62978.6;63729.1;62067.5;76.97;0.0037;76970
Apr142021;62980.4;63544.2;64778;61366.3;130.43;-0.0088;130430
Apr132021;63540.9;59863.6;63659;59839.4;126.56;0.0614;126560
Apr122021;59863.8;59982.1;61259.9;59569.2;81.88;-0.0019;81880
Apr112021;59978.7;59772.4;60667.1;59250.3;58.2;0.0039;58200
Apr102021;59748.4;58127.4;61229;57900;103.72;0.028;103720
Apr092021;58118.7;58076.8;58890.9;57686;59.22;0.0007;59220
Apr082021;58077.4;55948;58136.7;55721.6;64.78;0.038;64780
Apr072021;55948.7;57996.3;58627.7;55489.3;110.69;-0.0353;110690
Apr062021;57996.3;59169;59487;57403.3;77.15;-0.0169;77150
Apr052021;58993.4;58202.3;59205.1;56842.7;54.13;0.0136;54130
Apr042021;58199.9;57059.7;58464.8;56470.6;57.21;0.02;57210
Apr032021;57059.9;58976.8;59770.5;56906.7;68.74;-0.0325;68740
Apr022021;58977.3;58718.2;60134.9;58466.5;72.37;0.0044;72370
Apr012021;58718.3;58763.2;59406.5;58040.7;69.04;-0.0008;69040
Mar312021;58763.7;58771.4;59795.6;56991.6;98.06;-0.0001;98060
Mar302021;58771.3;57614.6;59366.9;57077.1;86.21;0.02;86210
Mar292021;57616.2;55764.7;58392.6;54951.1;107.91;0.0332;107910
Mar282021;55765.2;55856.9;56504.2;54711.3;58.71;-0.0017;58710
Mar272021;55862.9;55033.8;56531.1;54010.2;73.87;0.015;73870
Mar262021;55036.1;51317.4;55074.1;51302;100.3;0.0724;100300
Mar252021;51322.3;52330;53175.4;50441.3;143.35;-0.0192;143350
Mar242021;52325.4;54309.1;57169.4;51725.4;137.91;-0.0391;137910
Mar232021;54452.5;54117.5;55813.8;52992.3;84.84;0.0054;84840
Mar222021;54158.3;57379.3;58379.9;53784.2;95.53;-0.0562;95530
Mar212021;57383.8;58097.4;58583.8;55583.3;77.47;-0.0122;77470
Mar202021;58093.4;58084.1;59882.1;57863;67.83;0.0001;67830
Mar192021;58088;57645;59448.3;56305.1;83.98;0.0075;83980
Mar182021;57656;58911.8;60088;57099.6;102.62;-0.0213;102620
Mar172021;58913.5;56892.9;58933.2;54253.2;118.26;0.0356;118260
Mar162021;56889.7;55619.5;56889.7;53342.6;128.51;0.0197;128510
Mar152021;55791.3;59117.4;60565.9;55088.8;117.71;-0.0562;117710
Mar142021;59113.7;61192.7;61673.7;59113.7;80.29;-0.034;80290
Mar132021;61195.3;57267.4;61795.8;56118.8;134.64;0.0686;134640
Mar122021;57265.1;57806.2;58052.3;55134.5;116.96;-0.0092;116960
Mar112021;57799.5;55851.2;58135;54351.8;129.63;0.0349;129630
Mar102021;55851.9;54882.7;57328.7;53073.6;140.96;0.0177;140960
Mar092021;54879;52352.4;54880.6;51941.3;114.06;0.0491;114060
Mar082021;52311;50988.9;52384.9;49338.1;68.14;0.0261;68140
Mar072021;50982.3;48899;51434.1;48890.6;82.91;0.0435;82910
Mar062021;48855.6;48798.7;49191.8;47132.8;66.66;0.0013;66660
Mar052021;48792.5;48363.6;49429.4;46370.1;113.64;0.0075;113640
Mar042021;48428;50388;51757.7;47521.8;9.56;-0.039;9560
Mar032021;50395.1;48422.2;52567.9;48159.2;44.93;0.0407;44930
Mar022021;48424.2;49595.6;50191.9;47100.6;102.1;-0.0236;102100
Mar012021;49595.5;45160.5;49774;45008.8;137.52;0.0981;137520
Feb282021;45164;46136;46582;43100.6;135.08;-0.0211;135080
Feb272021;46136.7;46333.1;48335.1;45059.4;98.75;-0.0045;98750
Feb262021;46345.6;46928.5;48413.9;44248.2;189.41;-0.0124;189410
Feb252021;46928.5;49695.9;52013.8;46773.7;83.22;-0.0557;83220
Feb242021;49697.5;48911.1;51311.8;47031.7;153.75;0.0161;153750
Feb232021;48911.2;54114.1;54115;45093.8;315.07;-0.0961;315070
Feb222021;54111.8;57437.6;57480.8;48353.8;244.95;-0.0578;244950
Feb212021;57433.8;55907.6;58335.1;55502.7;87.26;0.027;87260
Feb202021;55923.7;55922;57523.8;54124.1;127.85;0.0003;127850
Feb192021;55906.6;51590.1;56238.5;50816.8;139.43;0.0838;139430
Feb182021;51582.2;52094.5;52524;50941.6;94.35;-0.0095;94350
Feb172021;52079.2;49161.3;52577.7;49018.1;140.03;0.0592;140030
Feb162021;49169.7;47934.2;50515.8;47044.4;141.37;0.0257;141370
Feb152021;47936.3;48611.1;48936.5;45786.1;123.18;-0.0145;123180
Feb142021;48643.4;47172.1;49695.1;47051.9;106.5;0.0313;106500
Feb132021;47168.7;47373.1;48097.3;46270.5;89.42;-0.0043;89420
Feb122021;47371.7;47995;48927.4;46218.6;133.73;-0.0129;133730
Feb112021;47990.7;44834.8;48622.1;44041.1;145.77;0.0704;145770
Feb102021;44836;46507.8;47295.3;43800.5;151.83;-0.036;151830
Feb092021;46508.6;46396.4;48143.5;45104.7;193.87;0.0024;193870
Feb082021;46395.7;38853.6;46596.4;38057;248.47;0.1941;248470
Feb072021;38852.9;39228.9;39691.7;37381.6;125.37;-0.0103;125370
Feb062021;39256.6;38300.6;40939.7;38275.3;156.02;0.025;156020
Feb052021;38297.6;36976.4;38303.6;36640;100.6;0.0356;100600
Feb042021;36982.1;37648.9;38707.9;36380.8;151.44;-0.0177;151440
Feb032021;37646.8;35486.9;37646.8;35401.5;131.03;0.0609;131030
Feb022021;35485.2;33514;35976.1;33462.4;120.85;0.0588;120850
Feb012021;33515.7;33106.8;34685.6;32324.9;126.32;0.0123;126320
Jan312021;33108.1;34281.6;34348.3;32189.9;101.92;-0.0343;101920
Jan302021;34283.1;34300;34920.9;32908.5;128.57;-0.0005;128570
Jan292021;34301.8;33381.7;38546;31953.3;297.73;0.0278;297730
Jan282021;33374.8;30408.9;33790.8;29911.9;167.39;0.0977;167390
Jan272021;30404;32499.6;32545.4;29290.4;194.35;-0.0646;194350
Jan262021;32502.1;32244.1;32917.7;30850;139.84;0.0077;139840
Jan252021;32252.3;32244.3;34854.3;31967.4;142.43;0.0003;142430
Jan242021;32241.3;32088.5;33034.8;30982.9;88.21;0.0047;88210
Jan232021;32088.9;32994.1;33441.4;31418.2;100.7;-0.0276;100700
Jan222021;33000.5;30838.7;33821.2;28871.2;243.09;0.07;243090
Jan212021;30842.1;35472.3;35591.1;30101.8;253.27;-0.1306;253270
Jan202021;35476.3;35862.1;36384.4;33444.5;153.61;-0.0146;153610
Jan192021;36002.9;36630.6;37821;36001.4;79.11;-0.0167;79110
Jan182021;36613.2;35838.2;37436.8;34801;111.52;0.0216;111520
Jan172021;35839.6;36020.1;36801.3;33883.5;126.82;-0.005;126820
Jan162021;36019.5;36751.8;37931.7;35408.4;137.02;-0.0224;137020
Jan152021;36845.8;39175.7;39715;34488.7;118.42;-0.0595;118420
Jan142021;39175.7;37383.4;40054.3;36772.1;172.4;0.048;172400
Jan132021;37382.2;34061.2;37764.6;32451.9;209.93;0.097;209930
Jan122021;34076.1;35426;36598.7;32572.7;241.93;-0.0413;241930
Jan112021;35544.3;38195.3;38217.2;30411.6;251.04;-0.0693;251040
Jan102021;38192.2;40149.7;41362.4;35141.6;215.78;-0.0488;215780
Jan092021;40151.9;40607.2;41363.5;38775.1;128.42;-0.011;128420
Jan082021;40599.3;39466.4;41921.7;36613.4;251.29;0.0289;251290
Jan072021;39460.2;36798.5;40340.9;36361.2;249.6;0.0725;249600
Jan062021;36793.2;33999.3;36934.8;33408.3;227.56;0.0824;227560
Jan052021;33991.5;32015.4;34414.7;30010.5;202.13;0.0615;202130
Jan042021;32022.6;33016.6;33587.5;28204.5;255.27;-0.0284;255270
Jan032021;32958.9;32192.9;34755.9;32029.6;155.21;0.0238;155210
Jan022021;32193.3;29359.7;33233.5;29008;240.87;0.0965;240870
Jan012021;29359.9;28951.7;29627.1;28712.4;100.9;0.0142;100900
Dec312020;28949.4;28866.8;29298.8;28025;136.69;0.0028;136690
Dec302020;28868.7;27374.5;28979.3;27374.5;159.82;0.0545;159820
Dec292020;27376;27065.3;27390.7;25902.8;119.57;0.0118;119570
Dec282020;27057.8;26259.2;27444.9;26144.3;126.98;0.0303;126980
Dec272020;26261.3;26460.3;28360.3;25858.2;231.23;-0.0073;231230
Dec262020;26454.4;24714.7;26826;24515.1;155.77;0.0715;155770
Dec252020;24689.6;23728.7;24778.9;23445.3;2.4;0.0402;2400
Dec242020;23736.5;23253.2;23783.7;22737.3;104.59;0.0206;104590
Dec232020;23257.9;23820.8;24063.7;22694.7;178.47;-0.0237;178470
Dec222020;23823.2;22730.4;23825.4;22388.6;130.75;0.0482;130750
Dec212020;22728.5;23474.1;24101.9;22015.5;154.69;-0.0318;154690
Dec202020;23474.9;23843.6;24280.9;23098.9;114.09;-0.0155;114090
Dec192020;23844;23127.6;24107.1;22797;133.88;0.031;133880
Dec182020;23127.9;22823.3;23272.8;22361.5;131.8;0.0133;131800
Dec172020;22825.4;21352.3;23738;21243.1;310.74;0.069;310740
Dec162020;21352.2;19434.7;21525.3;19299.7;199.81;0.0987;199810
Dec152020;19434.9;19273.9;19556.3;19076.2;98.39;0.0084;98390
Dec142020;19273.8;19176.4;19346.5;19007;67.11;0.0051;67110
Dec132020;19176.8;18808.1;19403.6;18716.8;82.45;0.0196;82450
Dec122020;18808.9;18026.7;18936.2;18025.1;71.37;0.0436;71370
Dec112020;18023.6;18250.5;18288.3;17600.1;111.53;-0.0123;111530
Dec102020;18247.2;18546.1;18551.8;17926.8;85.31;-0.0161;85310
Dec092020;18546;18322.4;18637.9;17658.8;129.72;0.012;129720
Dec082020;18326.6;19170.8;19288.6;18229.2;101.41;-0.044;101410
Dec072020;19170.7;19368.4;19424.6;18908.8;61.98;-0.0108;61980
Dec062020;19379.9;19146;19417.1;18873;54.56;0.0122;54560
Dec052020;19146.5;18657.5;19172.7;18507.1;59.44;0.0262;59440
Dec042020;18658.1;19431.1;19529.5;18610.8;110.63;-0.0399;110630
Dec032020;19433.3;19219.8;19596.6;18883.7;99.97;0.0112;99970
Dec022020;19218.8;18767.9;19335.5;18346.7;91.92;0.0239;91920
Dec012020;18770.7;19697.8;19897.4;18257;208.72;-0.0471;208720
Nov302020;19698.1;18186;19831.2;18186;185.59;0.0832;185590
Nov292020;18185.5;17729.7;18336.3;17530.4;79.12;0.0257;79120
Nov282020;17730.7;17142.6;17874.4;16874.4;95.2;0.0352;95200
Nov272020;17127.1;17160.9;17450.3;16481.6;138.8;-0.002;138800
Nov262020;17162;18721.9;18894.9;16235.2;312.07;-0.0834;312070
Nov252020;18723;19151.5;19486.7;18527.7;146.12;-0.0224;146120
